1.000000000000000000,1.000000000000000000,0.745098039215686292
1.000000000000000000,0.998103247742890609,0.743980808980664099
1.000000000000000000,0.996206495485781329,0.742863578745641795
1.000000000000000000,0.994309743228671827,0.741746348510619602
1.000000000000000000,0.992412990971562436,0.740629118275597409
1.000000000000000000,0.990516238714453046,0.739511888040575216
1.000000000000000000,0.988619486457343766,0.738394657805552912
1.000000000000000000,0.986722734200234375,0.737277427570530719
1.000000000000000000,0.984825981943124873,0.736160197335508415
1.000000000000000000,0.982929229686015482,0.735042967100486222
1.000000000000000000,0.981032477428906202,0.733925736865464140
1.000000000000000000,0.979135725171796811,0.732808506630441836
1.000000000000000000,0.977238972914687420,0.731691276395419643
1.000000000000000000,0.975342220657578030,0.730574046160397450
1.000000000000000000,0.973445468400468750,0.729456815925375146
1.000000000000000000,0.971548716143359248,0.728339585690352953
1.000000000000000000,0.969651963886249968,0.727222355455330760
1.000000000000000000,0.967755211629140577,0.726105125220308567
1.000000000000000000,0.965858459372031186,0.724987894985286374
1.000000000000000000,0.963961707114921795,0.723870664750264181
1.000000000000000000,0.962064954857812404,0.722753434515241877
1.000000000000000000,0.960168202600703014,0.721636204280219573
1.000000000000000000,0.958271450343593623,0.720518974045197491
1.000000000000000000,0.956374698086484232,0.719401743810175298
1.000000000000000000,0.954477945829374952,0.718284513575153105
1.000000000000000000,0.952581193572265450,0.717167283340130801
1.000000000000000000,0.950684441315156059,0.716050053105108608
1.000000000000000000,0.948787689058046668,0.714932822870086415
1.000000000000000000,0.946890936800937388,0.713815592635064222
1.000000000000000000,0.944994184543828109,0.712698362400041918
1.000000000000000000,0.943097432286718607,0.711581132165019725
1.000000000000000000,0.941200680029609105,0.710463901929997421
1.000000000000000000,0.939303927772499825,0.709346671694975228
1.000000000000000000,0.937407175515390434,0.708229441459953035
1.000000000000000000,0.935510423258281154,0.707112211224930842
1.000000000000000000,0.933613671001171652,0.705994980989908649
1.000000000000000000,0.931716918744062372,0.704877750754886345
0.999991219463045811,0.929798925951205613,0.703765638701754459
0.999931637247998939,0.927758041487240614,0.702683138986702316
0.999844516076140888,0.925650538979341464,0.701616691751215327
0.999757394904282948,0.923543036471442202,0.700550244515728338
0.999670273732425008,0.921435533963542719,0.699483797280241348
0.999583152560567179,0.919328031455643457,0.698417350044754359
0.999496031388709127,0.917220528947744196,0.697350902809267370
0.999408910216851298,0.915113026439844823,0.696284455573780381
0.999321789044993247,0.913005523931945451,0.695218008338293392
0.999234667873135307,0.910898021424046300,0.694151561102806403
0.999147546701277367,0.908790518916146928,0.693085113867319302
0.999060425529419316,0.906683016408247555,0.692018666631832313
0.998973304357561487,0.904575513900348183,0.690952219396345435
0.998886183185703547,0.902468011392448921,0.689885772160858446
0.998799062013845385,0.900360508884549660,0.688819324925371346
0.998711940841987555,0.898253006376650287,0.687752877689884246
